snapshot_id,snapshot_date,warehouse_id,product_sku,quantity_on_hand,reserved_qty,available_qty,unit_cost,last_received_date,snapshot_date_raw,last_received_date_raw
SNP220707,2025-09-08,WH106,SKU100274,10,3,7,337.09,,08/09/2025,02/05/2024
SNP220708,,WH105,SKU100028,19,1,18,132,,25 Aug 2025,09/09/2023
SNP220709,,WH105,SKU100398,15,1,14,85.37,,2025/01/13,06 Dec 2025
SNP220710,,WH108,SKU100511,22,3,19,₹140,,24 Mar 2025,03/30/2023
SNP220711,,WH107,SKU100379,19,3,16,141.50,,2024/07/08,07/05/2024
SNP220712,,WH104,SKU100010,16,3,13,160,,01 Sep 2025,09/20/2024
SNP220713,,WH108,SKU100361,22,3,19,126.05,2023-04-12,2024-04-29,2023/04/12
SNP220714,,WH101,SKU100402,22,0,22,31.52,,10 Nov 2025,01 Nov 2024
SNP220715,2024-02-26,WH106,SKU100264,8,6,2,75.19,,26/02/2024,
SNP220716,,WH103,SKU100253,16,0,16,₹202,,2024-02-05 00:00:00,
SNP220717,,WH103,SKU100320,13,3,10,134,,2024-07-29 00:00:00,13 Nov 2025
SNP220718,,WH104,SKU100377,23,3,20,₹9,,09-Jun-2025,24-Feb-2024
SNP220719,,WH109,SKU100571,12,3,9,170,,22 Jan 2024,07/10/2025
SNP220720,2025-11-08,WH105,SKU100351,19,1,18,₹31,,08/11/2025,18 Oct 2025
SNP220721,,WH101,SKU100452,18,1,17,₹136,,23-09-2024 00:00:00,2025-04-09
SNP220722,,WH107,SKU100200,21,2,19,235.41,,2025-03-17,01-Oct-2024
SNP220723,,WH102,SKU100479,27,2,25,15,,25 Nov 2024,14/10/2023
SNP220724,,WH105,SKU100297,20,1,19,92.05,,23-06-2025 00:00:00,11/16/2023
SNP220725,,WH100,SKU100105,18,4,14,196.81,,2024-11-25,11/09/2024
SNP220726,,WH109,SKU100169,23,3,20,157.20,,24 Jun 2024,2025-02-13
SNP220727,,WH109,SKU100287,21,3,18,229.63,,2025/01/06,2023-07-29
SNP220728,,WH104,SKU100131,17,3,14,₹24,,15 Dec 2025,2024-02-19
SNP220729,2025-05-19,WH100,SKU100291,10,3,7,76,,19/05/2025,05/05/2025
SNP220730,,WH108,SKU100443,23,2,21,93.67,,2025-10-06,08-12-2025 00:00:00
SNP220731,,WH104,SKU100114,17,0,19,38.80,2023-07-03,24 Jun 2024,2023/07/03
SNP220732,,WH108,SKU100584,23,2,21,229,,29-04-2024 00:00:00,16 Aug 2024
SNP220733,2024-08-12,WH104,SKU100171,10,4,6,177,,12/08/2024,2024-02-19
SNP220734,,WH105,SKU100409,23,0,23,₹54,,24-06-2024 00:00:00,05 May 2023
SNP220735,2025-04-14,WH102,SKU100103,17,1,16,129,,14/04/2025,01/03/2025
SNP220736,,WH104,SKU100123,8,1,7,232.08,,25 Aug 2025,05/31/2025
SNP220737,,WH105,SKU100167,21,2,19,120.27,,2025-05-26,26/05/2024
SNP220738,,WH103,SKU100238,10,2,8,281,,06/24/2024,30/12/2024
SNP220739,,WH108,SKU100590,16,1,15,₹261,,06-Oct-2025,04/09/2025
SNP220740,,WH106,SKU100073,20,3,17,₹107,,08 Sep 2025,05/20/2025
SNP220741,,WH100,SKU100589,14,4,15,₹156,,04-11-2024 00:00:00,
SNP220742,2025-12-15,WH101,SKU100230,17,1,16,₹120,,15/12/2025,15 Oct 2025
SNP220743,2024-09-02,WH106,SKU100384,15,1,14,121,,02/09/2024,10 Jun 2025
SNP220744,,WH104,SKU100245,19,1,18,7,2025-01-07,02-Dec-2024,2025/01/07
SNP220745,,WH103,SKU100508,11,1,10,₹167,,15 Jan 2024,06/01/2025
SNP220746,2024-03-06,WH103,SKU100475,20,2,18,127.51,2023-05-31,06/03/2024,2023/05/31
SNP220747,,WH103,SKU100509,23,1,22,187,,2024-09-09,2025-05-11
SNP220748,2025-01-12,WH107,SKU100415,16,0,16,83,2024-02-02,12/01/2025,2024/02/02
SNP220749,,WH104,SKU100307,14,4,10,83.43,2024-05-31,05-Feb-2024,2024/05/31
SNP220750,,WH107,SKU100256,15,2,13,172.14,,29-Dec-2025,04-Dec-2024
SNP220751,,WH103,SKU100234,20,3,17,188.35,,2025-04-28,03/02/2023
SNP220752,2024-10-06,WH108,SKU100248,19,1,18,162,2023-04-26,06/10/2024,2023/04/26
SNP220753,,WH105,SKU100515,23,2,21,157.67,,03/25/2024,08-03-2023 00:00:00
SNP220754,,WH107,SKU100132,17,0,17,₹99,,07-04-2025 00:00:00,08-02-2025 00:00:00
SNP220755,,WH109,SKU100081,24,4,26,128.38,,2024-03-25 00:00:00,28-07-2025 16:09:18
SNP220756,,WH109,SKU100370,19,4,15,163.76,,2025-07-14,2023-01-02
SNP220757,,WH109,SKU100576,13,0,13,278.41,,03-Feb-2025,10/31/2023
SNP220758,2025-05-19,WH102,SKU100153,22,0,22,161.68,,19/05/2025,2023-09-28
SNP220759,,WH103,SKU100018,21,0,21,₹279,,2024/08/05,15-Mar-2025
SNP220760,,WH108,SKU100399,26,4,22,₹73,2023-03-16,2024/01/15,2023/03/16
SNP220761,,WH106,SKU100446,20,3,17,₹20,,01-Jul-2024,26-Nov-2024
SNP220762,2025-10-13,WH101,SKU100172,13,5,8,81,,13/10/2025,2024-12-17
SNP220763,,WH101,SKU100164,23,1,22,208,,2025/11/03,
SNP220764,,WH109,SKU100154,14,1,13,₹148,,24-02-2025 00:00:00,20-11-2023 00:00:00
SNP220765,,WH106,SKU100323,16,0,16,35.54,,2025-09-15 00:00:00,11-Aug-2025
SNP220766,,WH105,SKU100112,21,1,20,222.97,2023-06-14,2024/06/17,2023/06/14
SNP220767,,WH101,SKU100415,29,2,27,112.89,,2025-10-13,11/07/2023
SNP220768,,WH100,SKU100322,19,3,16,102.29,,09-Dec-2024,20 Nov 2023
SNP220769,,WH109,SKU100593,12,2,10,185.36,,17 Jun 2024,08/31/2023
SNP220770,,WH100,SKU100373,23,3,20,₹95,,2024-12-02 00:00:00,17-Jun-2024
SNP220771,2024-02-12,WH101,SKU100491,16,0,16,147.28,,12/02/2024,2023-08-23
SNP220772,,WH102,SKU100064,19,2,17,40.35,,2025/06/16,24/08/2024
SNP220773,,WH100,SKU100156,13,1,12,217.71,,11 Nov 2024,11/11/2025
SNP220774,,WH100,SKU100026,21,1,20,₹73,,22-Dec-2025,2023-11-10
SNP220775,2025-02-06,WH102,SKU100528,10,2,8,105.76,,06/02/2025,04-04-2024 00:00:00
SNP220776,,WH100,SKU100535,27,0,27,34,2023-04-11,2024/10/07,2023/04/11
SNP220777,,WH107,SKU100527,13,2,11,299.75,,26-05-2025 00:00:00,01/01/2023
SNP220778,2024-01-01,WH106,SKU100125,15,1,14,₹330,,01/01/2024,21-Aug-2025
SNP220779,,WH100,SKU100267,15,2,13,85.06,,17-11-2025 00:00:00,29/11/2024
SNP220780,,WH109,SKU100238,18,2,16,304.86,2023-06-17,16-12-2024 00:00:00,2023/06/17
SNP220781,,WH106,SKU100157,19,4,15,19.90,,2024-04-29,03/10/2025
SNP220782,,WH107,SKU100568,17,3,14,97.04,,2025-05-05,19 Oct 2025
SNP220783,,WH102,SKU100560,19,1,18,₹198,,16 Jun 2025,
SNP220784,,WH109,SKU100296,14,1,13,138.77,2023-12-20,08 Sep 2025,2023/12/20
SNP220785,2024-05-27,WH103,SKU100463,16,1,15,214.43,,27/05/2024,
SNP220786,,WH108,SKU100595,12,4,8,116,,02/17/2025,07/02/2023
SNP220787,,WH102,SKU100505,22,5,17,97.52,,20-01-2025 00:00:00,25-12-2025 00:00:00
SNP220788,,WH101,SKU100134,17,1,16,₹11,,23-09-2024 00:00:00,2023-05-20
SNP220789,,WH105,SKU100391,25,3,22,163.97,,2025-11-10 00:00:00,04 Aug 2025
SNP220790,,WH107,SKU100500,22,2,26,202,,15-04-2024 00:00:00,08 Jun 2024
SNP220791,,WH103,SKU100081,23,1,22,₹50,,2025-01-13 00:00:00,2023-03-15
SNP220792,,WH104,SKU100422,25,2,23,₹173,,08/18/2025,13 Aug 2024
SNP220793,,WH106,SKU100038,20,2,18,₹200,,2025/11/03,15-11-2023 00:00:00
SNP220794,,WH107,SKU100344,19,3,16,16,,2025/10/20,14/11/2024
SNP220795,,WH103,SKU100453,12,2,10,63,,24-Nov-2025,12-10-2024 00:00:00
SNP220796,,WH104,SKU100409,21,2,19,83.86,,2024-12-23 00:00:00,06/11/2024
SNP220797,,WH104,SKU100224,19,4,15,70.60,,11/25/2024,10 Feb 2023
SNP220798,,WH105,SKU100415,16,0,16,45,,27-Oct-2025,11/22/2023
SNP220799,,WH104,SKU100270,15,3,12,301,,25-08-2025 00:00:00,10/19/2024
SNP220800,,WH103,SKU100402,13,2,11,111.50,,2025-06-09 00:00:00,22 Oct 2024
SNP220801,,WH105,SKU100455,18,4,14,264.26,,2025/03/17,15-Dec-2025
SNP220802,2025-02-24,WH105,SKU100502,19,1,18,38.35,,24/02/2025,28/02/2024
SNP220803,,WH105,SKU100326,16,2,14,40.57,,23-Sep-2024,31-12-2025 00:17:43
SNP220804,,WH101,SKU100027,24,0,24,121.54,,2025-11-10 00:00:00,13-Jan-2023
SNP220805,,WH102,SKU100032,19,2,17,119,,24-Feb-2025,
SNP220806,,WH104,SKU100204,15,0,15,56,,22-Sep-2025,07/24/2025
SNP220807,,WH100,SKU100409,19,1,18,116.39,2023-10-31,21-Jul-2025,2023/10/31
SNP220808,,WH106,SKU100441,21,1,20,96.26,2023-06-03,2025-11-03 00:00:00,2023/06/03
SNP220809,,WH104,SKU100078,18,4,14,212.09,,2024-12-30 00:00:00,01/25/2023
SNP220810,,WH105,SKU100429,17,1,16,₹159,,12-08-2024 00:00:00,23-Apr-2024
SNP220811,,WH102,SKU100364,15,1,14,85.31,,27 May 2024,25 Nov 2025
SNP220812,,WH104,SKU100065,13,3,10,₹35,,2024-01-15 00:00:00,06/25/2025
SNP220813,,WH101,SKU100540,10,0,10,68.32,,2024/07/15,23-Apr-2023
SNP220814,,WH102,SKU100496,33,3,30,198.36,,24 Mar 2025,12/15/2025
SNP220815,,WH102,SKU100065,19,1,18,114.88,,20 Oct 2025,01/03/2024
SNP220816,,WH104,SKU100114,11,2,9,107.33,,2025/06/30,26-Aug-2024
SNP220817,,WH100,SKU100279,21,1,20,₹86,,2024-11-25,16-Dec-2024
SNP220818,,WH107,SKU100488,11,0,11,192.05,2024-01-08,12-08-2024 00:00:00,2024/01/08
SNP220819,,WH103,SKU100173,16,3,13,₹197,,2024-07-29,31-12-2025 00:00:00
SNP220820,,WH101,SKU100467,15,3,12,218.14,,30 Jun 2025,26-10-2023 12:44:00
SNP220821,2025-10-27,WH108,SKU100242,-5,0,-5,₹49,,27/10/2025,15 Dec 2025
SNP220822,,WH104,SKU100088,26,0,26,₹118,,09-Jun-2025,30-04-2023 22:47:53
SNP220823,2024-05-13,WH101,SKU100393,18,0,18,139.16,,13/05/2024,02-03-2024 00:00:00
SNP220824,2025-11-03,WH105,SKU100420,8,0,8,158.82,,03/11/2025,2024-12-17
SNP220825,,WH108,SKU100445,16,1,15,102.83,,2025/01/13,06/05/2023
SNP220826,,WH109,SKU100075,19,2,17,₹59,,04-03-2024 00:00:00,14-Jul-2024
SNP220827,,WH108,SKU100370,13,1,12,₹99,,15-Dec-2025,2023-04-13
SNP220828,,WH104,SKU100452,30,1,29,50.41,,02/26/2024,04-Feb-2023
SNP220829,,WH102,SKU100531,11,2,9,139.32,,29 Jul 2024,2025-11-29
SNP220830,,WH102,SKU100487,25,0,25,87.73,,25-Nov-2024,07/13/2025
SNP220831,,WH100,SKU100138,13,1,12,254.78,,07-Oct-2024,19-Jul-2025
SNP220832,,WH101,SKU100567,17,2,15,55.68,,19-May-2025,19-05-2024 00:00:00
SNP220833,,WH107,SKU100379,11,0,11,132,,14 Apr 2025,25-Sep-2024
SNP220834,,WH108,SKU100135,21,2,19,₹151,,2025/06/02,30 Apr 2023
SNP220835,,WH106,SKU100010,5,1,4,333,,2024-09-02 00:00:00,08-May-2025
SNP220836,,WH100,SKU100292,24,2,22,141.02,,09-Jun-2025,29/01/2025
SNP220837,,WH102,SKU100401,20,1,19,₹39,,2025-07-07 00:00:00,04/08/2025
SNP220838,,WH100,SKU100279,17,4,13,₹95,,30 Dec 2024,10/16/2023
SNP220839,,WH106,SKU100427,22,1,21,42.71,,10 Mar 2025,
SNP220840,,WH105,SKU100358,12,0,12,158,,2024-12-30,01/17/2025
SNP220841,,WH100,SKU100437,29,1,31,₹169,,06/23/2025,10 Mar 2024
SNP220842,,WH101,SKU100089,13,0,18,54.11,,2024/04/22,16/04/2023
SNP220843,,WH109,SKU100324,13,0,13,81.41,,2024/06/24,2023-05-06
SNP220844,,WH109,SKU100157,17,2,15,217,,21-04-2025 00:00:00,04/28/2023
SNP220845,,WH103,SKU100453,15,4,11,₹97,,11/17/2025,25-07-2024 00:00:00
SNP220846,,WH107,SKU100084,17,2,15,₹128,,15-Jul-2024,04/01/2023
SNP220847,2025-04-08,WH102,SKU100102,10,1,9,₹161,,08/04/2025,29-Dec-2023
SNP220848,2025-07-21,WH104,SKU100161,10,4,6,₹47,,21/07/2025,02/06/2024
SNP220849,,WH109,SKU100166,18,1,17,₹287,,12-May-2025,2024-11-05
SNP220850,,WH105,SKU100464,12,2,10,112.99,2023-09-27,04-08-2025 00:00:00,2023/09/27
SNP220851,,WH105,SKU100413,6,3,3,79,2024-10-17,06/23/2025,2024/10/17
SNP220852,,WH101,SKU100228,22,3,19,0.43,,2025-05-05 00:00:00,
SNP220853,,WH103,SKU100512,28,6,22,₹182,,09/29/2025,18 May 2025
SNP220854,,WH107,SKU100492,22,4,18,184,,14-Oct-2024,05/02/2023
SNP220855,,WH109,SKU100138,21,4,17,209.21,,2024/07/08,24-Oct-2024
SNP220856,,WH101,SKU100075,16,2,14,133,,02-06-2025 00:00:00,29-03-2025 00:00:00
SNP220857,2025-06-01,WH102,SKU100101,24,2,22,106.42,,01/06/2025,2023-02-01
SNP220858,,WH102,SKU100096,30,4,26,227.29,,12-08-2024 00:00:00,03-Jan-2025
SNP220859,,WH109,SKU100546,14,3,11,52.52,,2024/10/14,05/04/2025
SNP220860,,WH102,SKU100384,8,2,6,80.01,,11/24/2025,02/01/2024
SNP220861,,WH101,SKU100137,17,1,16,₹122,,08-09-2025 00:00:00,2025-06-27
SNP220862,,WH108,SKU100117,12,1,11,₹154,,2024/02/19,29/08/2023
SNP220863,,WH101,SKU100514,22,3,19,160.24,,04-Mar-2024,02/10/2023
SNP220864,2024-08-01,WH104,SKU100474,19,7,12,177.64,,01/08/2024,
SNP220865,,WH109,SKU100379,11,2,9,₹190,,30 Jun 2025,05/03/2025
SNP220866,,WH109,SKU100244,17,3,14,84.25,,2025-07-07,01/25/2025
SNP220867,,WH106,SKU100147,11,3,8,145,,2025-01-27 00:00:00,
SNP220868,,WH103,SKU100343,22,1,21,30.36,,01-Jul-2024,2025-05-07
SNP220869,2025-12-22,WH102,SKU100479,17,0,17,38.27,,22/12/2025,26-10-2025 00:00:00
SNP220870,,WH104,SKU100549,14,2,12,211.26,,03/25/2024,2025-07-27
SNP220871,,WH108,SKU100381,16,0,16,99.55,,01-04-2024 00:00:00,22-01-2025 00:00:00
SNP220872,,WH108,SKU100375,17,1,16,198.04,,2025-03-17 00:00:00,05-12-2024 00:00:00
SNP220873,,WH108,SKU100066,14,3,11,333.0,,08-12-2025 00:00:00,04/03/2025
SNP220874,,WH104,SKU100363,20,3,17,134.62,,24-11-2025 00:00:00,12 Sep 2023
SNP220875,,WH108,SKU100590,11,3,8,254,,2025-05-26 00:00:00,18 Jan 2025
SNP220876,2025-03-10,WH109,SKU100026,19,3,16,60.96,,10/03/2025,26 Feb 2024
SNP220877,,WH107,SKU100021,18,3,15,7,,19 Aug 2024,12-Oct-2025
SNP220878,,WH104,SKU100545,19,1,18,₹42,,2025/04/28,04 Jun 2025
SNP220879,,WH109,SKU100438,21,3,18,124.59,,2024-03-04,13-01-2023 00:00:00
SNP220880,,WH103,SKU100080,18,3,15,3.41,,2025/05/12,
SNP220881,2024-08-19,WH103,SKU100173,14,2,12,73.45,,19/08/2024,2025-06-27
SNP220882,,WH107,SKU100389,23,3,20,56.42,,16-Dec-2024,21/09/2024
SNP220883,,WH109,SKU100031,23,3,20,268.13,,2024-06-10 00:00:00,09/09/2024
SNP220884,,WH104,SKU100358,12,2,10,66.10,,2024-01-08 00:00:00,19 Aug 2025
SNP220885,,WH102,SKU100364,21,0,21,₹389,,2024-04-29 00:00:00,09-08-2024 00:00:00
SNP220886,,WH109,SKU100125,10,3,7,74.95,,25 Nov 2024,
SNP220887,,WH104,SKU100253,12,2,10,220.89,,2025/09/01,20-07-2025 00:00:00
SNP220888,,WH107,SKU100221,20,3,17,₹0,,22-09-2025 00:00:00,23 Oct 2024
SNP220889,2024-09-12,WH102,SKU100489,16,2,14,147,,12/09/2024,14 Jan 2023
SNP220890,,WH100,SKU100363,21,1,20,182.42,,2024-09-23 00:00:00,2025-12-16
SNP220891,,WH103,SKU100599,19,2,17,₹176,,17-Jun-2024,07/16/2024
SNP220892,,WH104,SKU100360,14,3,11,6,,01-07-2024 00:00:00,08 Mar 2025
SNP220893,,WH106,SKU100135,11,1,10,37.59,2024-05-11,20 Jan 2025,2024/05/11
SNP220894,,WH107,SKU100570,27,1,26,280,,2024/12/09,07/20/2023
SNP220895,,WH108,SKU100238,25,0,25,124.17,,25 Aug 2025,05-05-2024 15:47:33
SNP220896,,WH105,SKU100022,21,0,21,₹136,,2025/09/22,09/02/2025
SNP220897,,WH106,SKU100213,21,3,18,98,,2025-07-14 00:00:00,12/18/2024
SNP220898,,WH108,SKU100146,16,1,15,85.87,,20 Oct 2025,2024-01-11
SNP220899,2025-07-14,WH109,SKU100278,14,3,11,154.65,,14/07/2025,02/24/2024
SNP220900,2025-03-03,WH108,SKU100183,11,2,9,255,,03/03/2025,16/12/2023
SNP220901,,WH102,SKU100560,21,5,16,71.37,,2025/11/03,08/02/2024
SNP220902,,WH105,SKU100537,21,2,19,₹220,2024-08-25,14-Jul-2025,2024/08/25
SNP220903,,WH108,SKU100487,15,3,12,99,,24-06-2024 00:00:00,10/06/2025
SNP220904,,WH103,SKU100422,13,1,12,₹131,,15-Apr-2024,03/23/2023
SNP220905,,WH104,SKU100029,22,1,21,145.76,2023-01-06,01-Jul-2024,2023/01/06
SNP220906,,WH108,SKU100344,13,2,11,₹79,,29 Sep 2025,04/05/2025
SNP220907,,WH102,SKU100380,19,1,18,113.65,,2024-05-20,07/07/2023
SNP220908,,WH102,SKU100557,29,1,28,₹52,,27-05-2024 00:00:00,02-03-2024 10:39:32
SNP220909,,WH103,SKU100510,22,1,21,256.50,,26-May-2025,10/26/2023
SNP220910,,WH102,SKU100224,19,3,16,126.77,,2024/08/26,05/13/2023
SNP220911,2025-05-05,WH104,SKU100450,17,2,15,113.18,,05/05/2025,17-Jun-2023
SNP220912,,WH109,SKU100312,17,3,14,₹176,,06 Jan 2025,2023-07-13
SNP220913,2025-04-28,WH102,SKU100564,14,2,12,₹183,,28/04/2025,06 Feb 2024
SNP220914,,WH106,SKU100285,18,2,16,169,,11/25/2024,2023-05-17
SNP220915,,WH101,SKU100063,7,1,15,46,,2025-10-20,19-Jan-2023
SNP220916,,WH104,SKU100108,19,3,16,32.92,,02-06-2025 00:00:00,
SNP220917,,WH107,SKU100359,19,3,16,₹136,,12/16/2024,10-Dec-2023
SNP220918,,WH102,SKU100515,15,2,13,7.07,,2024/10/28,2023-11-13
SNP220919,,WH108,SKU100202,20,1,19,141.36,,29-07-2024 00:00:00,03-Jan-2023
SNP220920,,WH100,SKU100092,10,4,6,₹205,,19-Aug-2024,04/26/2024
SNP220921,,WH100,SKU100091,15,1,14,43.33,2025-04-29,08/25/2025,2025/04/29
SNP220922,,WH105,SKU100520,23,2,21,178,,2024-01-29 00:00:00,05-05-2024 00:00:00
SNP220923,,WH107,SKU100262,14,1,13,219.5,,21-Oct-2024,08/21/2025
SNP220924,2024-03-18,WH109,SKU100549,25,3,22,165,,18/03/2024,01 Feb 2025
SNP220925,,WH107,SKU100490,18,3,15,197.14,,01 Dec 2025,21-Oct-2023
SNP220926,,WH108,SKU100428,12,2,10,194.98,,2025/02/03,02/15/2025
SNP220927,,WH103,SKU100056,26,1,25,179.73,,15-Sep-2025,09-05-2025 00:00:00
SNP220928,,WH106,SKU100011,15,2,13,164,,08/25/2025,2024-07-15
SNP220929,,WH106,SKU100459,27,2,25,175.87,,2025-04-28,2024-01-14
SNP220930,,WH103,SKU100286,12,3,9,169,,2024-07-29,
SNP220931,,WH103,SKU100560,23,1,22,297.62,,13 May 2024,22-09-2023 00:00:00
SNP220932,,WH107,SKU100527,15,2,13,112.15,,14-Jul-2025,22 Nov 2024
SNP220933,,WH103,SKU100279,19,2,17,₹60,2025-06-14,02/26/2024,2025/06/14
SNP220934,,WH105,SKU100590,18,2,16,₹75,,15-09-2025 00:00:00,01 Jun 2024
SNP220935,,WH109,SKU100491,22,2,20,₹93,,17-Jun-2024,30 Dec 2024
SNP220936,,WH107,SKU100390,18,1,17,140.03,,04-11-2024 00:00:00,
SNP220937,2024-08-05,WH103,SKU100066,17,1,16,257.85,,05/08/2024,04-12-2024 00:00:00
SNP220938,,WH100,SKU100213,12,1,11,₹140,,06 Jan 2025,2024-12-01
SNP220939,2025-06-01,WH103,SKU100262,16,1,15,₹33,,01/06/2025,01 Feb 2023
SNP220940,,WH102,SKU100206,19,0,19,147,,17 Feb 2025,21-Dec-2024
SNP220941,,WH109,SKU100532,23,1,22,₹104,,19-Aug-2024,2025-08-08
SNP220942,,WH100,SKU100587,12,0,12,41.76,,2025-10-13,
SNP220943,2024-04-29,WH104,SKU100086,20,1,19,₹318,,29/04/2024,
SNP220944,,WH106,SKU100515,21,0,21,137.11,,01-01-2024 00:00:00,
SNP220945,2024-06-05,WH102,SKU100300,20,3,17,35,,05/06/2024,30 Jan 2025
SNP220946,,WH105,SKU100398,20,3,17,18.70,,22-Jan-2024,07/12/2025
SNP220947,2025-05-26,WH103,SKU100106,20,2,18,173.31,,26/05/2025,2024-09-14
SNP220948,,WH106,SKU100103,21,2,19,48,2023-11-17,14 Oct 2024,2023/11/17
SNP220949,2024-12-02,WH101,SKU100206,18,2,16,17.64,,02/12/2024,07/31/2025
SNP220950,2024-08-01,WH104,SKU100005,15,2,13,278.42,,01/08/2024,20 Mar 2023
SNP220951,,WH102,SKU100557,32,2,30,204.97,,18-08-2025 00:00:00,13-03-2023 00:00:00
SNP220952,,WH109,SKU100124,13,1,12,46.26,,04/15/2024,12/29/2024
SNP220953,,WH102,SKU100390,22,1,21,6.10,,2024-03-11,03/11/2023
SNP220954,,WH108,SKU100466,24,3,21,67.58,2023-09-20,2024/09/16,2023/09/20
SNP220955,2024-02-19,WH101,SKU100167,13,2,11,160.21,,19/02/2024,01/30/2024
SNP220956,,WH105,SKU100223,15,2,13,145.55,,2025/06/09,
SNP220957,,WH101,SKU100368,17,5,12,32,,05/19/2025,2023-01-16
SNP220958,,WH108,SKU100593,21,2,19,187.53,2023-03-07,2025/07/21,2023/03/07
SNP220959,,WH106,SKU100568,19,3,16,₹122,,2024-02-05 00:00:00,2023-11-18
SNP220960,,WH101,SKU100466,17,2,15,145,,08 Jul 2024,20 Feb 2025
SNP220961,,WH104,SKU100594,17,2,15,77,,2024/06/03,30 Oct 2025
SNP220962,,WH106,SKU100530,20,1,19,206.83,,15-01-2024 00:00:00,04-Dec-2025
SNP220963,,WH102,SKU100539,19,3,16,110.6,2025-05-30,2024/03/25,2025/05/30
SNP220964,,WH106,SKU100323,23,1,22,141,,2025-12-08 00:00:00,01/18/2024
SNP220965,2024-09-30,WH100,SKU100574,26,2,24,99,,30/09/2024,13 Sep 2025
SNP220966,,WH100,SKU100567,14,3,11,81.57,,17-03-2025 00:00:00,22-Dec-2025
SNP220967,,WH100,SKU100266,17,0,17,₹247,,2025/09/15,07/10/2023
SNP220968,2024-10-28,WH106,SKU100424,19,1,18,51,,28/10/2024,28/08/2025
SNP220969,2025-03-03,WH100,SKU100153,20,0,20,47.87,,03/03/2025,02/01/2024
SNP220970,2024-08-19,WH101,SKU100225,32,2,30,199,,19/08/2024,20-Sep-2024
SNP220971,,WH105,SKU100039,17,4,13,70,,08 Dec 2025,
SNP220972,,WH103,SKU100308,20,0,20,₹145,,2025-03-17,06-04-2023 00:00:00
SNP220973,,WH100,SKU100445,22,1,21,216.30,,2025/11/10,
SNP220974,,WH107,SKU100572,6,0,6,68.20,,10-Jun-2024,10-Jan-2023
SNP220975,,WH108,SKU100306,15,3,12,24.2,2023-11-13,26-May-2025,2023/11/13
SNP220976,,WH109,SKU100524,22,1,21,192,,17-03-2025 00:00:00,10 Jul 2025
SNP220977,,WH100,SKU100239,20,2,18,11.78,,26-05-2025 00:00:00,2023-07-05
SNP220978,,WH105,SKU100253,8,4,4,₹104,,2025/12/15,04-07-2024 00:00:00
SNP220979,,WH106,SKU100227,24,4,20,9.2,,16-Dec-2024,
SNP220980,,WH103,SKU100341,16,0,16,201.94,2023-03-22,2025-09-15,2023/03/22
SNP220981,,WH100,SKU100140,12,2,10,₹198,,2024/04/15,03/17/2023
SNP220982,2025-07-28,WH104,SKU100504,18,1,17,₹175,,28/07/2025,11/15/2025
SNP220983,,WH109,SKU100374,14,2,12,₹99,2025-02-22,07-07-2025 00:00:00,2025/02/22
SNP220984,2024-09-09,WH104,SKU100351,21,3,18,₹58,,09/09/2024,22-07-2024 00:00:00
SNP220985,,WH106,SKU100202,17,0,17,190,,2025-02-10,12 Nov 2023
SNP220986,2025-02-17,WH107,SKU100069,20,4,16,₹216,,17/02/2025,
SNP220987,,WH108,SKU100324,23,1,22,₹49,,11/18/2024,2024-10-11
SNP220988,,WH107,SKU100016,19,2,17,113,,03-Feb-2025,09-01-2024 00:00:00
SNP220989,,WH103,SKU100224,12,2,10,₹33,,02-Sep-2024,25-Nov-2024
SNP220990,,WH104,SKU100315,15,1,14,108.41,,07-07-2025 00:00:00,27/07/2025
SNP220991,,WH103,SKU100037,15,2,13,288.8,,01-04-2024 00:00:00,
SNP220992,,WH107,SKU100574,18,2,16,₹243,,26-02-2024 00:00:00,10-02-2025 00:00:00
SNP220993,,WH103,SKU100102,12,1,11,56.29,,30 Dec 2024,05/12/2023
SNP220994,,WH106,SKU100378,23,1,22,139.78,,12/23/2024,22-Mar-2024
SNP220995,,WH101,SKU100012,14,4,10,197,,30-Dec-2024,2024-03-31
SNP220996,,WH100,SKU100352,26,1,25,38.44,,04/22/2024,09 Mar 2024
SNP220997,,WH107,SKU100402,14,1,13,229.35,,01/15/2024,22-12-2025 07:17:17
SNP220998,,WH102,SKU100525,16,2,14,5,2024-06-26,2024/04/22,2024/06/26
SNP220999,,WH107,SKU100109,19,0,19,30.28,,2024/04/08,06/25/2024
SNP221000,,WH102,SKU100254,24,2,22,₹3,,20 May 2024,06/08/2024
SNP221001,,WH100,SKU100290,13,3,10,45.55,,29 Dec 2025,10/09/2025
SNP221002,,WH102,SKU100501,18,3,15,99.66,,18-Aug-2025,
SNP221003,2025-12-29,WH105,SKU100144,13,3,10,238.87,2024-04-21,29/12/2025,2024/04/21
SNP221004,,WH107,SKU100010,21,1,20,₹0,,16-06-2025 00:00:00,08 Jan 2025
SNP221005,,WH106,SKU100255,17,1,16,262.47,,11-11-2024 00:00:00,23-Nov-2023
SNP221006,,WH105,SKU100107,17,0,17,20.62,,2024-08-05 00:00:00,28-May-2023
SNP221007,,WH105,SKU100008,23,2,21,186.08,,02/19/2024,16-Sep-2024
SNP221008,,WH106,SKU100452,13,2,11,84.64,,07-07-2025 00:00:00,12/09/2024
SNP221009,,WH100,SKU100094,19,1,18,3.15,2024-09-30,29-12-2025 00:00:00,2024/09/30
