transaction_id,transaction_date,customer_id,store_id,product_sku,quantity,unit_price,total_amount,discount_amount,payment_type,fulfilled_by_warehouse_id,return_flag,promo_code
T1129476,2025/04/08,107463.0,DM0053,SKU100385,1,₹156,156.94,12.79,card,WH109,N,OLD_PROMO
T1129477,18-Jul-2025,111396.0,DM0198,SKU100594,1,₹464,464.39,53.65,card,WH100,N,
T1129478,11/28/2025,107945.0,DM0049,SKU100481,1,135.95,135.95,17.88,card,WH102,N,
T1129479,27-Jul-2025,109917.0,DM0003,SKU100084,2,935.62,1871.24,196.41,credit,WH100,N,NEW10
T1129480,06/28/2025,119821.0,DM0145,SKU100342,3,46.47,139.41,36.6,UPI,WH101,N,
T1129481,2025/04/02,109522.0,DM0019,SKU100506,4,210.91,843.64,7.58,card,WH105,N,FIRST50
T1129482,22 Aug 2025,113604.0,DM0052,SKU100077,1,51.77,51.77,5.44,credit,WH109,N,
T1129483,01 Jul 2025,113331.0,DM0042,,4,₹227,910.12,134.36,UPI,WH105,N,OLD_PROMO
T1129484,09/25/2024,113730.0,DM0043,SKU100194,3,274.21,822.63,31.02,credit,WH104,N,
T1129485,2025/07/17,119035.0,DM0081,SKU100544,2,405,810.04,121.7,cash,WH104,N,
T1129486,2025/11/24,100441.0,DM0002,SKU100006,2,26.58,53.16,14.44,card,WH102,N,OLD_PROMO
T1129487,2025/05/05,102087.0,DM0088,SKU100165,1,₹625,625.5,143.08,cash,WH104,N,
T1129488,02/23/2024,103027.0,DM0152,SKU100191,1,"1,479",1479.1,45.09,credit,WH100,N,FIRST50
T1129489,03-08-2024 00:00:00,105562.0,DM0010,SKU100339,4,919,3679.72,978.82,cash,WH102,N,OLD_PROMO
T1129490,05/01/2024,104968.0,DM0197,SKU100180,1,209.12,209.12,28.75,credit,WH109,N,
T1129491,29 Sep 2025,110822.0,DM0200,SKU100591,2,334.50,669.0,120.37,UPI,WH103,N,
T1129492,08/15/2025,111333.0,DM0046,SKU100534,1,288.75,288.75,18.24,card,WH105,N,FIRST50
T1129493,08/12/2025,113587.0,DM0042,SKU100459,1,1105.95,1105.95,156.45,card,WH106,N,SUMMER5
T1129494,03/20/2025,117565.0,DM0181,SKU100418,1,363.67,363.67,12.18,UPI,WH102,N,NEW10
T1129495,2025-06-21,110495.0,DM0073,SKU100180,2,265.55,531.1,27.65,credit,WH105,N,FIRST50
T1129496,21/04/2025,117849.0,DM0006,SKU100051,2,20.11,40.22,8.35,cash,WH107,N,FEST20
T1129497,06-01-2025 00:00:00,108609.0,DM0188,SKU100080,2,342.41,684.82,127.42,UPI,WH108,Y,FIRST50
T1129498,04/26/2025,100754.0,DM0181,SKU100598,1,₹213,213.6,38.32,credit,WH108,N,
T1129499,12-02-2024 00:00:00,103017.0,DM0053,UNKNOWN,1,160.71,160.71,22.7,UPI,WH104,N,NEW10
T1129500,20-08-2024 00:00:00,116872.0,DM0114,SKU100140,2,387.26,774.52,126.27,UPI,WH109,N,SUMMER5
T1129501,19-10-2025 00:00:00,109463.0,DM0121,SKU100539,2,201.36,402.72,58.04,cash,WH108,N,OLD_PROMO
T1129502,10/26/2024,103247.0,DM0169,SKU100488,3,430.06,1290.18,249.97,credit,WH108,N,NEW10
T1129503,19 Jan 2025,106004.0,DM0128,SKU100117,1,599.02,599.02,96.21,UPI,WH104,N,
T1129504,14 Feb 2024,116992.0,DM0115,SKU100479,7,127,889.28,79.64,UPI,WH108,N,NEW10
T1129505,29-05-2024 00:00:00,103121.0,DM0084,SKU100487,1,484.59,484.59,57.11,card,WH106,N,FEST20
T1129506,06-01-2024 00:00:00,119412.0,DM0185,SKU100489,1,519.34,519.34,120.62,cash,WH107,N,SUMMER5
T1129507,30 Jul 2024,108573.0,DM0137,SKU100274,1,314.22,314.22,11.13,cash,WH101,N,
T1129508,2025-04-11 00:00:00,117270.0,DM0143,SKU100296,1,338,338.52,28.91,cash,WH104,N,
T1129509,21 Mar 2024,117062.0,DM0020,SKU100053,2,501,1002.32,193.41,card,WH102,N,
T1129510,04/09/2024,115839.0,DM0095,SKU100503,2,543.38,1086.76,247.76,UPI,WH106,N,SUMMER5
T1129511,06/08/2025,115993.0,DM0086,SKU100388,2,175,351.82,6.69,cash,WH109,N,FEST20
T1129512,04/23/2024,117088.0,DM0144,SKU100432,3,509.02,1527.06,15.23,cash,WH106,N,NEW10
T1129513,11 Jun 2024,104471.0,DM0148,SKU100391,4,623.21,2492.84,553.18,UPI,WH101,N,OLD_PROMO
T1129514,10-Oct-2025,100593.0,DM0039,SKU100293,2,206.74,413.48,101.73,cash,WH101,N,OLD_PROMO
T1129515,2024-05-25 00:00:00,108774.0,DM0079,SKU100373,3,497.51,1492.53,271.42,UPI,WH100,N,FIRST50
T1129516,2024/07/18,104835.0,DM0089,SKU100168,3,803,2411.88,232.69,card,WH103,N,OLD_PROMO
T1129517,2024/03/01,118057.0,DM0089,SKU100548,1,489.98,489.98,19.73,card,WH100,N,
T1129518,2024-12-29,100708.0,DM0073,SKU100216,1,252,252.3,6.71,cash,WH101,N,NEW10
T1129519,23-Nov-2025,106212.0,DM0090,SKU100192,2,796.98,1915.48,353.1,card,,N,
T1129520,2025/08/22,100804.0,DM0020,SKU100106,1,₹345,345.95,100.09,cash,,N,NEW10
T1129521,2025-08-31 00:00:00,104551.0,DM0040,SKU100104,2,336.48,672.96,184.82,card,WH106,N,
T1129522,30/11/2024,106332.0,DM0108,SKU100250,2,₹487,974.36,123.36,credit,WH108,N,SUMMER5
T1129523,24 Apr 2025,118055.0,DM0015,SKU100476,24,60.36,1448.64,116.41,card,WH108,Y,
T1129524,2025-12-07,112511.0,DM0084,SKU100391,1,941,941.47,186.32,UPI,WH102,N,FEST20
T1129525,2024-11-18,109347.0,DM0191,SKU100554,2,419.12,838.24,46.08,credit,WH104,N,FEST20
T1129526,2024/07/29,101103.0,DM0115,SKU100460,2,359.38,718.76,73.72,UPI,WH109,N,FEST20
T1129527,2024/12/04,107163.0,DM0090,SKU100565,5,468.62,2343.1,386.81,cash,WH105,N,OLD_PROMO
T1129528,2025-12-17 00:00:00,118529.0,DM0006,SKU100334,2,313.92,627.84,185.84,UPI,WH101,N,
T1129529,18-12-2025 00:00:00,112445.0,DM0144,SKU100246,2,1366.49,2732.98,162.64,card,WH100,N,FEST20
T1129530,2025/12/18,109604.0,DM0077,SKU100000,3,605.26,1815.78,486.24,credit,WH102,N,FIRST50
T1129531,2024/09/04,112238.0,DM0151,SKU100555,1,469.25,469.25,36.86,card,WH107,N,FEST20
T1129532,06-May-2025,119942.0,DM0018,SKU100553,1,943.43,943.43,99.57,card,WH106,N,FEST20
T1129533,03-07-2025 00:00:00,100084.0,DM0061,SKU100007,2,₹577,1154.48,19.86,credit,WH101,N,FIRST50
T1129534,21 Jul 2025,107200.0,DM0009,SKU100539,3,206.58,619.74,25.26,card,WH101,N,
T1129535,27-Jan-2025,100341.0,DM0113,SKU100165,1,535.98,535.98,137.94,credit,WH106,N,
T1129536,08/11/2025,111922.0,DM0005,SKU100106,1,265.94,265.94,58.86,card,WH103,N,OLD_PROMO
T1129537,2024/08/28,118670.0,DM0021,SKU100442,1,969.91,969.91,169.65,card,WH100,N,NEW10
T1129538,2025-08-26,111854.0,DM0028,SKU100278,1,608.47,608.47,1.09,UPI,WH101,N,NEW10
T1129539,09/02/2025,119242.0,DM0028,SKU100310,4,445.23,1780.92,506.81,cash,WH109,N,FEST20
T1129540,2025-12-27,116359.0,DM0003,SKU100292,1,241.08,241.08,39.35,card,WH106,N,SUMMER5
T1129541,2025/09/21,118361.0,DM0172,SKU100249,3,913.79,2741.37,674.33,cash,WH105,N,NEW10
T1129542,01/15/2025,105740.0,DM0171,SKU100243,2,483.6,967.2,99.8,credit,WH103,N,
T1129543,03/31/2024,110696.0,DM0093,SKU100393,4,167.59,670.36,11.6,UPI,WH109,N,OLD_PROMO
T1129544,2025-01-15,106771.0,DM0194,SKU100377,1,208.03,208.03,27.74,UPI,WH100,N,NEW10
T1129545,2025-04-17 00:00:00,105955.0,DM0049,SKU100179,3,63.57,190.71,36.63,cash,WH107,N,SUMMER5
T1129546,2025-05-08,100747.0,DM0108,SKU100405,5,84.73,423.65,29.99,credit,WH108,N,NEW10
T1129547,2024-02-28 00:00:00,109188.0,DM0162,SKU100529,3,1261.49,3784.47,315.89,credit,WH102,N,FIRST50
T1129548,03/12/2025,117613.0,DM0077,SKU100368,1,241.19,241.19,51.16,credit,WH106,N,NEW10
T1129549,2025/06/29,110904.0,DM0025,SKU100409,1,859.71,859.71,65.07,card,WH109,N,OLD_PROMO
T1129550,2025-07-29,119193.0,DM0113,SKU100186,2,1041.29,2082.58,526.71,cash,WH104,N,FIRST50
T1129551,08-01-2024 00:00:00,113490.0,DM0190,SKU100034,3,1065.75,3197.25,487.89,UPI,WH105,N,FIRST50
T1129552,2025-11-23,108608.0,DM0054,SKU100066,2,798.91,1597.82,9.26,credit,WH104,N,NEW10
T1129553,01/27/2024,117517.0,DM0087,SKU100057,1,112.3,112.3,26.55,UPI,WH106,N,FIRST50
T1129554,2024-04-03,109333.0,DM0069,SKU100422,1,34.46,34.46,9.06,UPI,WH101,N,SUMMER5
T1129555,02/10/2024,116147.0,DM0018,SKU100587,1,582.01,582.01,74.04,UPI,WH109,N,
T1129556,19 Jun 2024,116137.0,DM0139,SKU100293,1,220,220.34,63.9,card,WH105,N,
T1129557,2024-05-30,107931.0,DM0176,SKU100454,2,581.19,1162.38,155.65,UPI,WH102,Y,SUMMER5
T1129558,08/08/2025,104510.0,DM0103,SKU100406,1,410.32,410.32,89.05,credit,WH103,N,
T1129559,11/06/2024,,DM0126,SKU100473,3,685,2057.88,207.0,card,WH109,N,SUMMER5
T1129560,11/01/2025,103349.0,DM0080,SKU100513,2,1633.46,3266.92,102.59,cash,WH104,N,
T1129561,09/22/2024,112252.0,DM0003,SKU100467,1,271.1,271.1,44.45,credit,WH102,N,SUMMER5
T1129562,2025-07-08,119514.0,DM0185,SKU100261,2,233.82,467.64,28.88,credit,WH107,N,SUMMER5
T1129563,05/12/2024,108564.0,DM0115,SKU100587,1,611.05,611.05,88.71,card,WH108,N,OLD_PROMO
T1129564,2025-04-19 00:00:00,102268.0,DM0085,SKU100089,1,805.78,805.78,185.47,UPI,WH105,N,
T1129565,23 May 2025,119466.0,DM0113,SKU100127,1,705.61,705.61,73.21,card,WH103,N,OLD_PROMO
T1129566,2024-04-27,105875.0,DM0069,SKU100232,2,927.2,1854.4,493.35,credit,WH108,Y,
T1129567,2025/07/10,107712.0,DM0151,SKU100043,4,114.23,456.92,49.34,credit,WH109,N,
T1129568,2024/12/13,107803.0,DM0135,SKU100129,1,2559.48,2559.48,506.68,UPI,WH100,N,SUMMER5
T1129569,2024/11/21,101352.0,DM0092,SKU100325,2,220.46,440.92,7.44,UPI,WH105,N,FEST20
T1129570,29 Sep 2024,111421.0,DM0190,SKU100442,1,₹683,683.75,5.23,card,WH108,N,SUMMER5
T1129571,25 Mar 2024,118461.0,DM0115,SKU100365,1,277.03,277.03,67.0,card,WH105,N,FEST20
T1129572,2024/02/07,111186.0,DM0063,SKU100570,1,250.17,250.17,68.77,UPI,,N,
T1129573,2024-05-05 00:00:00,112814.0,DM0080,SKU100178,2,222.44,444.88,68.94,credit,,N,FEST20
T1129574,30-Aug-2024,115384.0,DM0025,SKU100558,1,406.62,406.62,30.07,UPI,WH106,N,OLD_PROMO
T1129575,22 May 2024,108370.0,DM0151,SKU100366,1,320.27,320.27,9.66,cash,WH102,N,OLD_PROMO
T1129576,2024-06-29,116472.0,DM0080,SKU100470,1,327.13,327.13,16.16,cash,WH105,N,
T1129577,27-11-2025 00:00:00,109982.0,DM0053,SKU100392,2,404.07,808.14,144.88,credit,WH106,N,OLD_PROMO
T1129578,2024-09-04 00:00:00,112532.0,DM0064,SKU100498,2,₹904,1808.08,84.36,UPI,WH100,N,FIRST50
T1129579,13-Aug-2025,114816.0,DM0188,SKU100269,3,337.9,1013.7,150.85,UPI,WH106,N,FIRST50
T1129580,25 Nov 2024,113670.0,DM0003,SKU100462,1,743.3,743.3,60.19,card,WH103,Y,OLD_PROMO
T1129581,18-Sep-2025,111230.0,DM0001,SKU100257,3,479.69,1439.07,195.0,UPI,WH100,N,
T1129582,10-Dec-2024,112698.0,DM0099,SKU100524,1,341.55,341.55,79.45,cash,,N,
T1129583,19-09-2025 00:00:00,104877.0,DM0124,SKU100105,1,490.97,490.97,15.88,UPI,WH102,N,
T1129584,23-Oct-2024,103049.0,DM0166,SKU100407,4,554.19,2216.76,499.99,card,WH103,N,NEW10
T1129585,2024-12-05,115353.0,DM0004,SKU100247,1,459.71,459.71,17.15,cash,WH105,N,
T1129586,2024-07-12,113562.0,DM0169,SKU100431,1,438.67,438.67,116.04,card,WH106,N,
T1129587,2025-06-10 00:00:00,,DM0146,SKU100163,1,604.66,604.66,94.55,credit,WH100,N,
T1129588,16-02-2025 00:00:00,104431.0,DM0009,SKU100143,2,312.77,658.77,135.59,card,WH108,N,SUMMER5
T1129589,2025-08-29 00:00:00,101943.0,DM0171,SKU100185,2,813.58,1627.16,408.64,card,WH109,N,FIRST50
T1129590,12/16/2024,115739.0,DM0085,SKU100184,4,669.44,2677.76,113.29,card,WH107,N,FEST20
T1129591,2024/09/22,117187.0,DM0020,SKU100490,2,91.07,182.14,12.38,card,WH107,N,FEST20
T1129592,2025/06/01,118031.0,DM0091,UNKNOWN,2,248.98,497.96,72.68,UPI,WH102,Y,FIRST50
T1129593,04/26/2024,116934.0,DM0045,SKU100249,2,1301.98,2603.96,520.09,UPI,WH106,N,FIRST50
T1129594,2024/08/13,116871.0,DM0096,SKU100307,1,532.99,532.99,97.46,cash,WH107,N,OLD_PROMO
T1129595,13 Jan 2024,114326.0,DM0100,SKU100215,3,553.85,1661.55,361.18,card,WH107,N,NEW10
T1129596,2025/05/25,103095.0,DM0055,SKU100021,1,414.04,414.04,85.3,UPI,WH105,N,
T1129597,2025-01-08 00:00:00,110662.0,DM0168,SKU100378,1,871.27,871.27,26.34,UPI,WH102,N,NEW10
T1129598,27-03-2025 00:00:00,112372.0,DM0184,SKU100434,2,80,161.26,47.71,credit,WH108,N,
T1129599,25 Jul 2025,112993.0,DM0036,SKU100090,5,683.36,3416.8,601.47,UPI,WH107,N,
T1129600,26-Mar-2025,116416.0,DM0125,SKU100332,1,704.50,704.5,45.62,credit,WH104,N,
T1129601,01-Sep-2024,117362.0,DM0186,SKU100501,2,92.02,184.04,17.34,card,WH101,N,OLD_PROMO
T1129602,2024-03-03,103159.0,DM0006,SKU100102,2,133.27,266.54,50.36,cash,WH100,N,FEST20
T1129603,19/01/2024,116780.0,DM0003,SKU100204,27,565.04,15256.08,2508.15,UPI,WH100,N,
T1129604,07 Aug 2025,113059.0,DM0011,SKU100474,3,36.45,109.35,4.28,cash,WH101,N,NEW10
T1129605,11-Dec-2024,104821.0,DM0043,SKU100297,2,640.13,1280.26,321.12,card,WH108,N,NEW10
T1129606,13/01/2025,106668.0,DM0115,SKU100235,1,"1,308",1308.81,335.31,cash,WH106,N,FEST20
T1129607,2024/12/18,115560.0,DM0033,SKU100395,1,997.54,997.54,10.07,cash,WH103,N,
T1129608,2025-05-22,108658.0,DM0108,SKU100532,2,48,97.2,16.12,cash,WH107,N,SUMMER5
T1129609,09 Dec 2024,111075.0,DM0060,SKU100337,1,840.76,840.76,79.03,UPI,WH107,N,OLD_PROMO
T1129610,26/02/2024,115131.0,DM0029,SKU100234,1,667.44,667.44,11.24,cash,WH107,N,
T1129611,22/07/2025,100278.0,DM0200,SKU100492,1,78,78.13,15.74,cash,WH106,N,FIRST50
T1129612,2024/04/18,117352.0,DM0137,SKU100519,1,659.15,659.15,156.28,UPI,WH103,N,
T1129613,08-07-2025 00:00:00,103005.0,DM0011,SKU100077,1,65.93,76.12,13.47,UPI,WH103,N,
T1129614,2024-02-12,110566.0,DM0004,SKU100225,3,35.54,106.62,14.99,UPI,WH105,N,NEW10
T1129615,29 Jan 2024,113155.0,DM0182,SKU100183,1,155.54,155.54,18.23,credit,WH109,Y,SUMMER5
T1129616,24/02/2024,105059.0,DM0144,SKU100524,4,326.28,1305.12,291.55,credit,WH107,N,
T1129617,02/06/2024,105866.0,DM0094,SKU100580,4,52.01,208.04,1.64,UPI,WH106,N,FEST20
T1129618,09 Dec 2024,104832.0,DM0059,SKU100083,1,133.16,133.16,16.41,cash,WH103,N,
T1129619,2025/08/17,115571.0,DM0055,SKU100371,2,748,1497.82,449.32,credit,WH104,N,
T1129620,2025/10/08,117250.0,DM0087,SKU100339,3,1051.24,3153.72,35.12,UPI,WH108,N,NEW10
T1129621,15/04/2024,119965.0,DM0072,SKU100470,2,285.89,571.78,1.53,UPI,WH103,N,SUMMER5
T1129622,2025/08/17,110941.0,DM0056,SKU100188,1,430.92,430.92,69.41,UPI,WH109,N,NEW10
T1129623,05/07/2025,109110.0,DM0043,SKU100413,1,"₹1,575",1575.86,112.47,UPI,WH109,N,SUMMER5
T1129624,2025-01-13 00:00:00,115727.0,DM0042,SKU100018,3,257.87,773.61,188.57,credit,WH108,N,NEW10
T1129625,2024-05-11,113484.0,DM0085,SKU100446,3,₹887,2661.09,561.2,card,WH105,N,
T1129626,11 May 2025,115820.0,DM0042,SKU100421,1,165.53,165.53,32.21,UPI,WH103,N,
T1129627,05-Feb-2024,117278.0,DM0110,SKU100368,1,271.04,271.04,71.9,credit,WH103,N,SUMMER5
T1129628,08-Jul-2024,102794.0,DM0114,SKU100508,3,30.58,91.74,2.87,cash,WH102,N,FIRST50
T1129629,07-04-2025 16:12:42,119491.0,DM0024,SKU100090,2,589.93,1179.86,129.34,cash,WH106,N,OLD_PROMO
T1129630,2025-10-10,119342.0,DM0069,SKU100068,1,230.15,230.15,58.32,UPI,WH101,Y,
T1129631,28-05-2025 02:18:32,102964.0,DM0151,SKU100233,1,33.45,33.45,7.11,cash,WH102,N,NEW10
T1129632,13-01-2025 00:00:00,100829.0,DM0033,SKU100407,3,357.60,1072.8,261.34,UPI,WH102,N,NEW10
T1129633,2025/09/25,115712.0,DM0061,SKU100081,1,1147.96,1147.96,102.09,card,WH106,N,
T1129634,2025-04-27,106728.0,DM0178,SKU100394,1,727.75,727.75,83.52,credit,WH102,N,OLD_PROMO
T1129635,02 Aug 2024,107524.0,DM0089,SKU100525,3,325.75,977.25,70.89,UPI,WH101,N,NEW10
T1129636,31-12-2025 00:00:00,112013.0,DM0025,SKU100327,1,74.41,74.41,18.07,card,WH101,N,FIRST50
T1129637,08/04/2024,112331.0,DM0058,SKU100036,1,229.72,229.72,68.22,credit,WH104,N,SUMMER5
T1129638,13 Nov 2025,114752.0,DM0143,SKU100205,3,612.81,1838.43,218.96,card,WH107,N,
T1129639,11/08/2024,110751.0,DM0170,SKU100517,2,622.71,1245.42,229.33,UPI,WH101,N,OLD_PROMO
T1129640,07/06/2025,110587.0,DM0188,SKU100197,1,216.52,216.52,37.55,credit,WH100,N,OLD_PROMO
T1129641,24-05-2025 00:00:00,103538.0,DM0196,SKU100508,2,28.37,56.74,3.63,cash,WH106,N,NEW10
T1129642,02/10/2024,100700.0,DM0130,SKU100017,1,104.3,104.3,22.93,cash,WH106,N,
T1129643,05 Apr 2025,100752.0,DM0190,SKU100255,4,696.45,2785.8,74.08,UPI,WH106,N,
T1129644,29-08-2024 00:00:00,100887.0,DM0127,SKU100422,3,35.33,105.99,29.16,UPI,WH101,N,SUMMER5
T1129645,17-12-2024 00:00:00,114582.0,DM0143,SKU100461,2,824.46,1648.92,314.28,credit,WH104,N,NEW10
T1129646,06/07/2024,103293.0,DM0167,SKU100016,3,67.96,203.88,56.15,card,WH106,N,
T1129647,15-Sep-2024,112361.0,DM0061,SKU100233,3,36.23,108.69,24.49,credit,WH107,N,
T1129648,07/04/2025,109338.0,DM0052,SKU100382,2,"1,598",3197.94,838.71,card,WH104,N,FIRST50
T1129649,2025/11/22,101981.0,DM0196,SKU100554,1,516.83,516.83,25.26,card,,N,OLD_PROMO
T1129650,29/09/2025,119423.0,DM0179,SKU100501,2,68.22,136.44,36.66,UPI,WH109,N,
T1129651,19 Nov 2024,114432.0,DM0169,SKU100546,3,₹629,1888.71,131.27,credit,WH101,N,FIRST50
T1129652,2025-03-07,105242.0,DM0167,SKU100535,2,₹100,200.7,55.19,cash,WH103,N,NEW10
T1129653,16/11/2024,112590.0,DM0100,SKU100237,3,976.8,2930.4,310.69,credit,WH102,N,SUMMER5
T1129654,24-Aug-2025,110223.0,DM0141,SKU100305,3,891,2675.55,34.95,UPI,WH104,N,OLD_PROMO
T1129655,13 Feb 2025,100823.0,DM0006,SKU100190,4,181.11,724.44,52.26,UPI,WH106,N,FEST20
T1129656,2025-06-14,109989.0,DM0200,SKU100357,4,335.24,1340.96,126.85,UPI,WH107,N,
T1129657,10/10/2025,119713.0,DM0045,SKU100215,2,464.42,928.84,157.53,UPI,WH103,N,SUMMER5
T1129658,2025-05-21,102833.0,DM0144,SKU100456,1,523.95,523.95,118.85,cash,WH106,N,NEW10
T1129659,31-Jul-2024,115556.0,DM0166,SKU100093,2,482.45,964.9,271.47,card,WH102,N,SUMMER5
T1129660,20/08/2025,115294.0,DM0172,SKU100027,4,₹90,362.72,69.24,UPI,WH101,N,NEW10
T1129661,2024-09-06 00:00:00,114523.0,DM0114,SKU100315,0,266.13,0.0,0.0,cash,WH109,N,NEW10
T1129662,07-Nov-2025,115171.0,DM0103,SKU100005,1,"₹1,000",1000.87,150.71,UPI,WH105,N,FEST20
T1129663,03/17/2024,117802.0,DM0035,SKU100179,3,72.06,216.18,18.12,UPI,WH104,N,FIRST50
T1129664,16-Dec-2024,107606.0,DM0170,SKU100297,1,394.11,394.11,59.51,cash,WH103,N,
T1129665,03/15/2025,116903.0,DM0101,SKU100426,3,928.58,2785.74,740.02,cash,WH106,N,
T1129666,2025-10-26,110655.0,DM0094,SKU100265,2,708,1416.9,118.94,UPI,WH107,N,FIRST50
T1129667,02/25/2024,106390.0,DM0161,SKU100081,1,1050.10,1050.1,256.98,cash,WH108,N,FEST20
T1129668,05-Mar-2024,107421.0,DM0106,SKU100537,1,307.8,307.8,50.1,credit,WH104,N,
T1129669,10-12-2025 00:00:00,114704.0,DM0008,SKU100328,1,394.94,394.94,113.26,cash,WH103,N,NEW10
T1129670,28-Dec-2024,106688.0,DM0018,SKU100353,2,1444.24,2888.48,776.22,UPI,WH106,N,
T1129671,19 Feb 2024,119437.0,DM0189,SKU100342,1,32.55,32.55,9.09,card,WH102,N,OLD_PROMO
T1129672,2025-06-07 00:00:00,102878.0,DM0101,SKU100472,1,439.87,407.44,97.92,UPI,WH100,N,
T1129673,15/08/2024,103252.0,DM0088,SKU100251,3,759.31,2277.93,155.11,credit,WH106,N,
T1129674,08/18/2024,106146.0,DM0037,SKU100532,1,46.19,46.19,3.41,credit,WH106,N,FIRST50
T1129675,02-Jun-2024,118103.0,DM0079,SKU100477,1,901.73,901.73,10.0,cash,WH104,N,FEST20
T1129676,28/12/2024,109491.0,DM0095,SKU100254,3,178.91,536.73,55.92,credit,WH100,N,NEW10
T1129677,07/12/2024,115013.0,DM0195,SKU100000,4,495.95,1983.8,40.81,UPI,WH104,N,FEST20
T1129678,27/06/2025,101159.0,DM0101,SKU100387,2,43.64,87.28,15.58,cash,WH102,N,OLD_PROMO
T1129679,06-02-2024 00:00:00,117638.0,DM0087,SKU100320,0,640.03,0.0,0.0,card,WH104,N,SUMMER5
T1129680,23-04-2024 00:00:00,110419.0,DM0156,SKU100173,1,98,98.61,27.55,UPI,WH108,N,SUMMER5
T1129681,2024-05-01,103460.0,DM0188,SKU100228,1,214.69,214.69,7.66,credit,WH102,N,NEW10
T1129682,01/12/2025,106368.0,DM0160,SKU100309,1,₹540,540.97,48.35,card,WH106,N,NEW10
T1129683,04/03/2025,109573.0,DM0064,SKU100130,1,917,917.12,143.71,UPI,WH106,N,FEST20
T1129684,2024/05/29,110063.0,DM0046,SKU100088,2,375.88,751.76,198.82,card,WH106,N,FIRST50
T1129685,2025/09/25,102119.0,DM0032,SKU100000,2,612.73,1225.46,235.43,card,WH107,N,OLD_PROMO
T1129686,2025-08-22,103063.0,DM0030,SKU100167,2,₹102,204.52,4.88,credit,WH105,N,SUMMER5
T1129687,13 Mar 2025,102748.0,DM0153,SKU100496,1,45.22,45.22,11.83,cash,WH102,N,
T1129688,21-06-2025 00:00:00,110936.0,DM0075,SKU100218,4,234.19,936.76,270.48,card,WH107,N,SUMMER5
T1129689,2024-04-26,105223.0,DM0143,SKU100127,2,764.72,1529.44,285.82,UPI,WH104,N,NEW10
T1129690,06-Jan-2025,107707.0,DM0057,SKU100084,1,848.82,848.82,162.76,credit,WH109,N,NEW10
T1129691,2025-07-03 00:00:00,110655.0,DM0076,SKU100578,1,₹257,257.08,28.75,cash,WH101,N,FEST20
T1129692,02-06-2025 00:00:00,116999.0,DM0137,SKU100514,5,801.31,4006.55,162.65,credit,WH108,N,FIRST50
T1129693,24-Nov-2025,110421.0,DM0068,SKU100190,3,146,439.53,5.35,credit,WH100,N,SUMMER5
T1129694,30-Dec-2025,111650.0,DM0081,SKU100314,1,90.51,90.51,16.74,cash,WH108,Y,FEST20
T1129695,10/21/2025,100417.0,DM0082,SKU100575,1,228.12,228.12,22.37,card,WH107,N,FEST20
T1129696,2025/04/13,106020.0,DM0097,SKU100089,1,560.63,560.63,137.53,UPI,WH108,N,
T1129697,23-Aug-2025,100996.0,DM0085,SKU100347,1,36.99,36.99,10.33,card,WH107,N,OLD_PROMO
T1129698,2024-07-04,105653.0,DM0154,SKU100155,3,140,421.32,64.07,cash,WH101,N,
T1129699,22-05-2025 00:00:00,113202.0,DM0009,SKU100315,3,333.87,1001.61,254.14,UPI,WH101,N,SUMMER5
T1129700,27-09-2025 00:00:00,114947.0,DM0021,SKU100535,1,110.85,110.85,10.06,credit,WH106,N,
T1129701,2025-05-17,103302.0,DM0058,SKU100275,1,158.79,158.79,11.33,UPI,WH108,N,OLD_PROMO
T1129702,2024/02/27,100415.0,DM0098,SKU100070,2,199.1,398.2,17.89,UPI,WH104,N,FIRST50
T1129703,02/19/2025,110041.0,DM0057,SKU100220,0,1444.49,0.0,0.0,UPI,WH108,N,NEW10
T1129704,12-07-2024 00:00:00,102033.0,DM0028,SKU100207,1,154.33,154.33,8.22,cash,,N,SUMMER5
T1129705,06 Dec 2025,110616.0,DM0114,SKU100043,0,118.44,0.0,0.0,card,WH106,N,SUMMER5
T1129706,21 Mar 2025,102838.0,DM0080,SKU100523,2,67.13,134.26,21.69,card,WH105,N,
T1129707,10/19/2024,110722.0,DM0125,SKU100382,1,1649.04,1649.04,2170.62,UPI,WH102,N,OLD_PROMO
T1129708,2024-03-08 00:00:00,112611.0,DM0161,SKU100303,4,302.38,1209.52,300.55,cash,WH107,N,
T1129709,10 Feb 2025,119829.0,DM0191,SKU100299,15,30.84,462.6,126.58,card,WH106,N,
T1129710,18/09/2024,109653.0,DM0006,SKU100255,1,859.3,859.3,241.37,credit,WH106,N,
T1129711,30/04/2025,100641.0,DM0111,SKU100475,1,1268.44,1268.44,60.76,card,WH100,N,FEST20
T1129712,2024-06-16,108062.0,DM0106,SKU100589,2,480.76,961.52,240.56,cash,WH102,N,FEST20
T1129713,2024-08-04,107648.0,DM0166,SKU100494,1,1367.05,1367.05,250.46,credit,WH103,N,NEW10
T1129714,03/11/2024,117661.0,DM0116,SKU100270,2,1173.58,2347.16,433.31,UPI,WH109,N,FEST20
T1129715,11/11/2025,117206.0,DM0143,SKU100388,2,₹125,251.12,6.76,credit,WH107,N,NEW10
T1129716,28-Feb-2024,113434.0,DM0165,SKU100276,1,₹41,41.92,0.89,cash,WH105,Y,SUMMER5
