return_id,original_transaction_id,return_date,customer_id,product_sku,return_reason,refund_amount,refund_method,return_date_raw
R302439,T1022484,,103373.0,SKU100095,quality,87.34,UPI,2024-04-26
R302440,T1100375,,,SKU100237,wrong item,112.18,UPI,23-08-2024 00:00:00
R302441,T1191626,,118667.0,SKU100290,other,96.61,cash,28-Dec-2025
R302442,T1186054,,109215.0,SKU100487,wrong item,9.7,cash,26-08-2025 00:00:00
R302443,T1136844,,102034.0,SKU100477,quality,65.89,cash,15-May-2025
R302444,T1117214,,100877.0,SKU100367,wrong item,294.1,card,07-Jun-2025
R302445,T1084326,2025-03-01,109790.0,SKU100116,other,95.01,card,01/03/2025
R302446,T1007432,,106054.0,SKU100584,other,189.5,UPI,27 Sep 2024
R302447,T1078534,,118470.0,SKU100558,quality,135.28,cash,05-May-2024
R302448,T1187564,,117812.0,SKU100589,damaged,64.8,card,22 Sep 2024
R302449,T1149535,,114123.0,SKU100405,wrong item,331.75,card,02-Nov-2025
R302450,T1077011,,104574.0,SKU100014,damaged,244.07,cash,03/28/2025
R302451,T1112360,2025-01-12,105791.0,SKU100116,other,191.62,UPI,12/01/2025
R302452,T10002451,,110311.0,SKU100500,other,77.43,card,04/25/2024
R302453,T1139302,,118484.0,SKU100267,damaged,172.98,UPI,11-10-2024 00:00:00
R302454,T1004551,2024-12-07,117803.0,SKU100260,quality,64.84,UPI,07/12/2024
R302455,T1171832,2025-03-12,109827.0,SKU100435,quality,247.48,card,12/03/2025
R302456,T1057890,,106061.0,SKU100234,other,262.45,UPI,11 May 2024
R302457,T1166092,,112861.0,SKU100424,wrong item,200.89,card,21 May 2024
R302458,T1005225,,116435.0,SKU100133,other,218.42,card,21-04-2025 00:00:00
R302459,T1069304,,113087.0,SKU100556,quality,143.03,UPI,14-07-2025 00:00:00
R302460,T1048376,,101629.0,SKU100139,quality,84.48,cash,09-Apr-2024
R302461,T1056102,,116380.0,SKU100277,quality,0.99,UPI,23-Jul-2025
R302462,T1067828,,110194.0,SKU100180,damaged,381.17,UPI,08-09-2024 00:00:00
R302463,T1061976,2024-03-11,108730.0,SKU100067,quality,84.26,cash,11/03/2024
R302464,T1163787,,112132.0,SKU100091,other,413.09,UPI,2024-01-13
R302465,T1151463,,109527.0,SKU100152,other,207.1,UPI,2025/06/09
R302466,T1064810,,104030.0,SKU100221,other,311.39,UPI,01 Apr 2025
R302467,T1095682,,110819.0,SKU100208,quality,412.66,cash,2025/02/17
R302468,T1186615,,118922.0,SKU100386,wrong item,205.67,card,2024-09-01
R302469,T1111372,2025-12-26,105897.0,SKU100291,quality,125.97,card,26/12/2025
R302470,T1049143,,101280.0,SKU100219,damaged,248.66,cash,2024/07/12
R302471,T1045901,,113138.0,SKU100034,quality,218.24,UPI,10-05-2025 00:00:00
R302472,T1067989,,101496.0,SKU100035,quality,4.58,UPI,2025-03-25
R302473,T1031618,,114077.0,SKU100182,wrong item,196.28,cash,2025/05/28
R302474,T1184941,,102756.0,SKU100340,wrong item,19.06,card,18 Apr 2024
R302475,T1056169,2025-04-07,117701.0,SKU100024,damaged,162.75,card,07/04/2025
R302476,T1177676,2024-05-25,114995.0,SKU100054,quality,236.17,UPI,25/05/2024
R302477,T1166346,,101065.0,SKU100414,quality,194.87,cash,30-09-2024 00:00:00
R302478,T10002477,,118383.0,SKU100359,other,16.74,UPI,20 May 2024
R302479,T1036282,,109220.0,SKU100055,quality,180.59,cash,05-12-2025 00:00:00
R302480,T1060424,,112664.0,SKU100295,quality,115.79,card,10-Nov-2025
R302481,T1060650,,110159.0,SKU100186,quality,122.99,UPI,2025/12/24
R302482,T1056557,,114893.0,SKU100307,other,58.6,UPI,12 Jul 2024
R302483,T1033253,,106133.0,SKU100443,other,56.84,cash,14-10-2024 00:44:15
R302484,T1196172,,100015.0,SKU100235,quality,141.22,cash,2025/05/24
R302485,T1042077,,116008.0,SKU100139,damaged,182.16,card,10/29/2024
R302486,T1142301,,118786.0,SKU100022,other,80.05,card,02-02-2025 00:00:00
R302487,T1129174,,105272.0,SKU100232,damaged,60.19,card,2025/02/16
R302488,T1011589,,109646.0,SKU100161,wrong item,134.91,card,28 Oct 2025
R302489,T1077021,,101214.0,SKU100544,quality,125.22,cash,19-Feb-2025
R302490,T1195415,2024-03-10,108830.0,SKU100078,wrong item,37.56,card,10/03/2024
R302491,T1196089,,109086.0,SKU100413,damaged,43.49,UPI,2025-07-13
R302492,T1026758,2025-05-24,113833.0,SKU100446,wrong item,103.21,cash,24/05/2025
R302493,T1009773,,106410.0,SKU100424,wrong item,205.59,card,2025/09/15
R302494,T1165887,,105554.0,SKU100217,wrong item,270.45,card,2024/03/26
R302495,T1047407,,102552.0,SKU100366,quality,150.61,card,01-08-2025 00:00:00
R302496,T1151698,,115461.0,SKU100523,other,141.45,card,2024/02/19
R302497,T1037892,2024-11-05,109541.0,SKU100201,other,13.01,UPI,05/11/2024
R302498,T1000262,2024-04-22,117561.0,SKU100451,other,195.5,cash,22/04/2024
R302499,T1120826,,111977.0,SKU100207,wrong item,334.49,UPI,27-Aug-2025
R302500,T10002499,,100839.0,SKU100523,wrong item,40.09,UPI,2025-06-03
R302501,T1060262,,115417.0,SKU100248,other,0.97,UPI,03/22/2025
R302502,T1099687,,101000.0,SKU100406,wrong item,180.51,card,12-02-2025 00:00:00
R302503,T1058460,,115943.0,SKU100002,quality,11.25,UPI,25-Dec-2024
R302504,T1002062,,112606.0,SKU100224,damaged,131.44,card,2025-09-14
R302505,T1031825,,109337.0,SKU100045,damaged,39.47,cash,10-09-2025 00:00:00
R302506,T1089560,,107347.0,SKU100380,other,509.63,UPI,2025/03/13
R302507,T1017513,,115129.0,SKU100012,damaged,176.83,card,2024/03/19
R302508,T1153208,,117166.0,SKU100585,other,92.78,card,05-06-2024 00:00:00
R302509,T1127132,,105403.0,SKU100330,quality,1.99,cash,28-06-2024 00:00:00
R302510,T1134862,,110175.0,SKU100267,wrong item,254.55,card,27-Jun-2024
R302511,T1135985,,114245.0,SKU100287,quality,191.45,UPI,2025-03-31
R302512,T1098299,,106468.0,SKU100382,other,242.84,cash,02-Feb-2024
R302513,T1042697,2024-01-05,112236.0,SKU100182,other,224.43,cash,05/01/2024
R302514,T1059809,,105686.0,SKU100169,damaged,293.42,cash,08/28/2025
R302515,T1131504,2025-07-20,115476.0,SKU100452,wrong item,220.42,UPI,20/07/2025
R302516,T1179205,,110538.0,SKU100062,damaged,137.02,cash,25 Jul 2025
R302517,T1162402,,113453.0,SKU100522,damaged,67.63,UPI,20-Nov-2025
R302518,T1147511,,112118.0,SKU100047,wrong item,171.65,UPI,2024/09/30
R302519,T1162224,,114063.0,SKU100527,damaged,217.5,card,23-03-2025 00:00:00
R302520,T1053092,,108151.0,SKU100049,damaged,0.57,cash,08-Oct-2024
R302521,T1056259,,118123.0,SKU100333,quality,20.68,card,2025-11-13
R302522,T1013723,2024-07-31,105282.0,SKU100221,quality,248.19,UPI,31/07/2024
R302523,T1052992,,118354.0,SKU100570,wrong item,364.82,card,12/29/2025
R302524,T1107753,,116198.0,SKU100434,damaged,207.99,cash,2025/04/02
R302525,T1111828,,106449.0,SKU100230,quality,189.96,cash,01-Jun-2025
R302526,T1129734,2025-03-29,114999.0,SKU100437,damaged,108.77,UPI,29/03/2025
R302527,T1001575,,116881.0,SKU100326,quality,6.87,UPI,30-10-2025 00:00:00
R302528,T1109731,,108034.0,SKU100034,damaged,433.88,card,30 Jan 2025
R302529,T1023211,,108754.0,SKU100142,wrong item,259.06,card,2025-11-09
R302530,T10002529,,100655.0,SKU100048,damaged,130.18,cash,26-03-2024 00:00:00
R302531,T1082080,,105011.0,SKU100397,wrong item,314.96,cash,2025/12/28
R302532,T1196814,,102357.0,SKU100312,other,209.37,cash,2025/02/21
R302533,T10002532,,116101.0,SKU100062,wrong item,104.17,UPI,26-Jan-2024
R302534,T1073473,,115950.0,SKU100176,quality,29.28,UPI,22 Jul 2025
R302535,T1173990,,109815.0,SKU100522,quality,239.58,card,2024-05-21
R302536,T1114077,,110513.0,SKU100116,wrong item,32.12,cash,14-May-2024
R302537,T1190853,,,SKU100436,wrong item,190.31,UPI,2025/04/14
R302538,T1174950,,,SKU100290,other,155.13,cash,20 Dec 2024
R302539,T1114248,,108952.0,SKU100362,quality,123.34,UPI,04-Mar-2025
R302540,T1153829,2024-06-09,102659.0,SKU100329,other,230.95,UPI,09/06/2024
R302541,T1109729,,102512.0,SKU100172,other,224.05,cash,2024-08-22
R302542,T1068352,,106791.0,SKU100252,other,8.12,UPI,10 Mar 2024
R302543,T1195396,,116187.0,SKU100017,damaged,405.45,UPI,06 Jul 2024
R302544,T1120167,,104842.0,SKU100182,other,79.82,UPI,25-Aug-2024
R302545,T1171871,,115733.0,SKU100192,wrong item,326.78,cash,2025/02/04
R302546,T1091450,,108725.0,SKU100115,wrong item,135.19,cash,15-04-2024 00:00:00
R302547,T1073527,,107915.0,SKU100453,other,101.5,cash,13-Jul-2025
R302548,T1001799,,114408.0,SKU100576,quality,134.85,cash,08 Apr 2024
R302549,T1136974,2025-07-18,119001.0,SKU100360,quality,372.78,UPI,18/07/2025
R302550,T1110827,,113549.0,SKU100291,other,113.85,card,2024-05-09
R302551,T1058354,,109801.0,SKU100225,other,142.38,cash,07-Dec-2024
R302552,T1162616,2025-08-06,115589.0,SKU100463,other,292.0,cash,06/08/2025
R302553,T1168683,,101425.0,SKU100187,quality,105.66,cash,2024/05/13
R302554,T1034568,,104951.0,SKU100078,wrong item,254.0,UPI,29-11-2024 19:42:51
R302555,T1116204,,114319.0,SKU100596,damaged,115.26,UPI,05-May-2024
R302556,T1057747,2025-01-13,117208.0,SKU100228,wrong item,267.94,UPI,13/01/2025
R302557,T1016795,,114389.0,SKU100428,other,251.29,UPI,2025/09/10
R302558,T1133244,,118194.0,SKU100328,other,179.77,UPI,04-Nov-2025
R302559,T1007902,,,SKU100181,quality,251.6,UPI,16-Apr-2024
R302560,T1016144,2024-01-09,102783.0,SKU100370,quality,212.24,cash,09/01/2024
R302561,T1196313,,100345.0,SKU100151,damaged,119.6,card,2024-11-28
R302562,T1017798,,102720.0,SKU100250,wrong item,28.08,card,2025/01/03
R302563,T1098458,,108695.0,SKU100376,quality,308.21,cash,2025-08-01
R302564,T1188473,,111315.0,SKU100156,damaged,145.7,card,10/21/2025
R302565,T1118469,,104456.0,SKU100175,damaged,134.9,cash,08-12-2024 00:00:00
R302566,T1142612,,100162.0,SKU100044,wrong item,43.9,UPI,09/16/2025
R302567,T1062987,,118210.0,SKU100463,damaged,62.04,cash,2025-07-19
R302568,T1064433,,100828.0,SKU100554,other,3.22,UPI,06-Jan-2024
R302569,T1101646,,109503.0,SKU100128,quality,194.87,cash,14-Oct-2024
R302570,T1036941,,116618.0,SKU100386,wrong item,52.48,card,19-May-2024
R302571,T1150541,,103044.0,SKU100415,quality,167.71,card,08-Aug-2025
R302572,T1191827,2025-07-25,114219.0,SKU100305,damaged,147.0,cash,25/07/2025
R302573,T1037481,,117020.0,SKU100444,other,290.31,card,29-10-2024 00:00:00
R302574,T1147426,,117125.0,SKU100068,other,131.73,UPI,14-Feb-2024
R302575,T1059583,,113146.0,SKU100326,wrong item,51.77,UPI,11/25/2024
R302576,T10002575,,108758.0,SKU100192,quality,103.37,UPI,2024-03-11
R302577,T1121093,,119025.0,SKU100231,other,91.28,card,10 Jan 2025
R302578,T1142399,,115602.0,SKU100314,quality,99.5,cash,23 Mar 2024
R302579,T1079224,,116179.0,SKU100041,wrong item,23.93,card,15-09-2025 00:00:00
R302580,T1064593,,109318.0,SKU100049,quality,26.19,card,10-Sep-2025
R302581,T1056446,,112307.0,SKU100102,wrong item,43.32,UPI,2025-02-13
R302582,T1160105,,105967.0,SKU100493,damaged,278.49,card,08-03-2024 00:00:00
R302583,T1195363,2024-05-13,118188.0,SKU100523,quality,113.93,cash,13/05/2024
R302584,T1130494,2025-10-06,107916.0,SKU100298,quality,249.98,card,06/10/2025
R302585,T1067687,2025-01-30,103379.0,SKU100417,wrong item,113.71,card,30/01/2025
R302586,T1084621,,112096.0,SKU100425,wrong item,299.4,UPI,2025-05-11
R302587,T1037641,,103928.0,SKU100512,other,60.64,card,10/21/2024
R302588,T1006421,,100150.0,SKU100330,damaged,69.96,card,20-05-2025 00:00:00
R302589,T1069798,,112865.0,SKU100578,quality,68.0,UPI,2025/12/12
R302590,T1100587,,116044.0,SKU100368,quality,346.95,UPI,24-10-2024 00:00:00
R302591,T1054679,2024-07-21,115938.0,SKU100571,quality,152.81,UPI,21/07/2024
R302592,T1198046,,114318.0,SKU100436,wrong item,157.19,cash,09/17/2025
R302593,T1068756,,102377.0,SKU100132,other,203.12,cash,24-Jul-2025
R302594,T1152455,,117239.0,SKU100234,wrong item,303.37,UPI,2024/05/09
R302595,T1134581,,112964.0,SKU100079,quality,152.52,card,11 Jan 2024
R302596,T1104750,2024-11-16,117741.0,SKU100280,quality,36.35,card,16/11/2024
R302597,T1059762,2025-09-22,100650.0,SKU100135,quality,158.56,card,22/09/2025
R302598,T1098829,,116297.0,SKU100152,damaged,42.63,UPI,12/28/2025
R302599,T1049469,,107015.0,SKU100418,quality,23.04,card,2025-01-02
R302600,T1126641,2024-03-05,111426.0,SKU100505,other,169.78,cash,05/03/2024
R302601,T1169043,,113394.0,SKU100248,other,224.87,card,01/21/2024
R302602,T1006364,,102881.0,SKU100220,other,283.83,card,19-01-2025 00:00:00
R302603,T1129285,,116450.0,SKU100247,damaged,47.07,cash,2024/10/22
R302604,T1122667,,110432.0,SKU100450,quality,16.08,card,2024-04-30
R302605,T1089730,,107523.0,SKU100204,quality,61.04,cash,04-May-2024
R302606,T1157324,,111837.0,SKU100555,other,95.6,cash,02-Jul-2025
R302607,T1024899,,105375.0,SKU100132,other,7.97,cash,18-Aug-2025
R302608,T1148348,2024-09-11,100826.0,SKU100594,wrong item,205.74,UPI,11/09/2024
R302609,T1091381,,111348.0,SKU100304,damaged,94.71,UPI,10-02-2025 00:00:00
R302610,T1147973,,108441.0,SKU100359,other,515.34,card,09/13/2025
R302611,T1042787,,100499.0,SKU100419,damaged,140.55,UPI,2025-08-04
R302612,T1059127,2024-05-08,,SKU100487,damaged,145.5,card,08/05/2024
R302613,T1004984,,114054.0,SKU100112,other,139.76,cash,30 Oct 2025
R302614,T1195484,,100357.0,SKU100523,quality,272.87,UPI,06/19/2025
R302615,T1127033,,102349.0,SKU100026,wrong item,260.99,card,05 Nov 2024
R302616,T1171035,,117939.0,SKU100495,other,74.42,UPI,2024-08-08
R302617,T10002616,,100870.0,SKU100489,wrong item,316.33,card,09-Jul-2025
R302618,T1075104,,113386.0,SKU100352,damaged,127.0,cash,16-11-2025 00:00:00
R302619,T1197752,,111635.0,SKU100029,damaged,33.9,UPI,2024/07/02
R302620,T1043242,,108799.0,SKU100512,other,4.66,UPI,2025-02-03
R302621,T1112342,,102808.0,SKU100546,quality,157.68,card,03-Aug-2025
R302622,T1174060,,101463.0,SKU100402,wrong item,70.81,UPI,2025-03-05
R302623,T1194709,2024-12-27,101902.0,SKU100518,wrong item,250.35,UPI,27/12/2024
R302624,T1194133,,101301.0,SKU100189,damaged,201.35,UPI,19-04-2025 00:00:00
R302625,T1008738,,117870.0,SKU100426,quality,17.05,UPI,12-10-2024 00:00:00
R302626,T1136690,,108884.0,SKU100166,other,52.02,card,2024-06-08
R302627,T1141302,,108823.0,SKU100485,wrong item,112.15,card,21 Apr 2025
R302628,T1084948,,116495.0,SKU100594,damaged,407.19,UPI,27-Sep-2024
R302629,T1077191,,105710.0,SKU100493,quality,251.94,card,08-07-2024 00:00:00
R302630,T1187419,,108196.0,SKU100524,other,152.89,card,2024-02-05
R302631,T1157316,,114990.0,SKU100164,damaged,374.05,card,2024/01/09
R302632,T1138269,,119776.0,SKU100597,quality,128.98,card,2025-07-07
R302633,T10002632,2025-01-23,118237.0,SKU100131,damaged,166.23,card,23/01/2025
R302634,T1146074,2024-04-22,108114.0,SKU100435,other,86.09,card,22/04/2024
R302635,T1175347,,111949.0,SKU100433,other,36.51,cash,2024/11/04
R302636,T1143015,,108298.0,SKU100025,damaged,144.32,cash,09-Nov-2024
R302637,T1165005,,101845.0,SKU100099,quality,219.86,cash,09-12-2025 00:00:00
R302638,T1060764,,107947.0,SKU100587,other,209.37,UPI,06-01-2024 00:00:00
R302639,T1188823,,106064.0,SKU100054,quality,133.33,cash,12-Sep-2024
R302640,T1129850,2024-03-08,109979.0,SKU100578,other,241.46,cash,08/03/2024
R302641,T10002640,,108539.0,SKU100486,other,187.96,UPI,05-02-2025 00:00:00
R302642,T1190744,,118200.0,SKU100129,wrong item,106.46,UPI,24 Sep 2024
R302643,T10002642,,116547.0,SKU100501,wrong item,200.31,cash,04/29/2024
R302644,T1111013,,116830.0,SKU100362,damaged,163.33,card,20 Nov 2024
R302645,T10002644,2024-07-15,103986.0,SKU100019,wrong item,162.37,UPI,15/07/2024
R302646,T1149549,,106002.0,SKU100297,damaged,302.93,cash,2024-08-26
R302647,T1018172,2024-09-09,101924.0,SKU100062,other,249.1,cash,09/09/2024
R302648,T1114608,,115986.0,SKU100021,other,128.8,card,08/29/2025
R302649,T1149579,,105285.0,SKU100134,wrong item,180.51,cash,05 Aug 2024
R302650,T1149230,,105134.0,SKU100380,quality,70.78,card,04 Aug 2025
R302651,T1084532,,105331.0,SKU100575,wrong item,103.23,UPI,03/24/2025
R302652,T1029528,,107004.0,SKU100327,damaged,222.66,cash,2025/04/26
R302653,T1163139,,101061.0,SKU100532,wrong item,100.62,cash,2025-11-02
R302654,T1102133,,110210.0,SKU100088,quality,171.27,card,2025/08/21
R302655,T1106703,,101877.0,SKU100284,damaged,231.93,card,19 Jul 2025
R302656,T1068208,,,SKU100307,quality,212.2,cash,05-Sep-2024
R302657,T10002656,2025-10-12,117316.0,SKU100141,damaged,75.12,UPI,12/10/2025
R302658,T10002657,,109954.0,SKU100317,damaged,100.64,cash,14-Jul-2025
R302659,T1118860,,118668.0,SKU100159,wrong item,35.93,cash,05-Jul-2025
R302660,T1156360,,114625.0,SKU100139,quality,197.49,UPI,06-Dec-2025
R302661,T1090605,,103503.0,SKU100290,wrong item,216.34,UPI,12/14/2025
R302662,T1025857,2024-12-25,119517.0,SKU100069,quality,91.45,UPI,25/12/2024
R302663,T1141040,,110700.0,SKU100435,quality,154.5,UPI,07/23/2024
R302664,T1000168,,113011.0,SKU100134,damaged,161.9,UPI,2025-04-22
R302665,T1036625,2024-06-12,101095.0,SKU100398,damaged,145.61,card,12/06/2024
R302666,T1067430,,110245.0,SKU100218,damaged,189.39,cash,2025-03-05
R302667,T1169503,2025-09-05,102954.0,SKU100443,other,20.04,card,05/09/2025
R302668,T1162911,,110582.0,SKU100394,damaged,119.99,UPI,20-May-2025
R302669,T1131908,,106029.0,SKU100499,wrong item,251.96,UPI,16-01-2025 00:00:00
R302670,T1105272,,115908.0,SKU100072,quality,65.18,card,10 Jan 2024
R302671,T1139310,,104091.0,SKU100447,damaged,275.95,cash,04-02-2024 00:00:00
R302672,T10002671,,113985.0,SKU100051,other,292.5,card,2024/11/17
R302673,T1101003,,106841.0,SKU100416,wrong item,256.83,cash,2024/03/07
R302674,T1050486,2024-02-17,116739.0,SKU100362,damaged,8.03,cash,17/02/2024
R302675,T1118752,2025-04-27,115970.0,SKU100147,damaged,203.34,UPI,27/04/2025
R302676,T1181481,,112552.0,SKU100137,other,50.32,card,08/16/2024
R302677,T1006401,,113176.0,SKU100357,damaged,202.92,card,08 Aug 2025
R302678,T1007771,,116409.0,SKU100029,quality,147.23,UPI,05-Aug-2025
R302679,T1151585,,113413.0,SKU100230,wrong item,3.9,UPI,2024/02/14
R302680,T1177564,2024-12-29,107887.0,SKU100401,other,444.66,UPI,29/12/2024
R302681,T1069105,,116503.0,SKU100565,wrong item,94.07,cash,11-Apr-2025
R302682,T1064710,,116059.0,SKU100251,quality,139.08,cash,2025/07/04
R302683,T1069215,,102678.0,SKU100384,quality,142.95,cash,25-Jan-2025
R302684,T1037250,2025-11-01,115488.0,SKU100055,damaged,30.92,card,01/11/2025
R302685,T1120381,2025-11-27,112694.0,SKU100409,damaged,137.11,UPI,27/11/2025
R302686,T1019138,,108500.0,SKU100382,damaged,147.1,card,10 Jul 2024
R302687,T1043963,,102690.0,SKU100439,quality,198.19,cash,07-Sep-2024
R302688,T1104339,2025-06-19,116335.0,SKU100134,other,136.29,card,19/06/2025
R302689,T1013154,,103977.0,SKU100181,quality,78.9,UPI,21-06-2024 00:00:00
R302690,T1194951,,112362.0,SKU100278,wrong item,97.78,cash,19-05-2025 00:00:00
R302691,T1199291,,107228.0,SKU100432,other,370.51,card,2025-04-25
R302692,T1086653,,102972.0,SKU100461,damaged,203.55,cash,13 Sep 2025
R302693,T1104062,2025-10-25,115012.0,SKU100258,other,215.27,cash,25/10/2025
R302694,T1165162,,117528.0,SKU100402,other,345.11,cash,2024-07-06
R302695,T1079109,2024-07-15,110538.0,SKU100536,quality,31.2,card,15/07/2024
R302696,T1053660,2025-06-11,115810.0,SKU100499,damaged,107.63,cash,11/06/2025
R302697,T1172605,2024-05-12,111814.0,SKU100300,quality,145.14,UPI,12/05/2024
R302698,T1064187,,113045.0,SKU100012,quality,382.79,UPI,04-Mar-2024
R302699,T1126101,2024-06-20,115991.0,SKU100181,other,300.74,UPI,20/06/2024
R302700,T1031621,,105112.0,SKU100337,other,172.37,card,18-Nov-2025
R302701,T1159643,2025-01-05,119386.0,SKU100385,quality,349.77,cash,05/01/2025
R302702,T1176214,,107472.0,SKU100004,other,57.14,card,27-02-2025 00:00:00
R302703,T1135585,,106416.0,SKU100222,damaged,190.0,cash,2024/09/03
R302704,T1015621,2025-08-31,107027.0,SKU100520,damaged,46.33,cash,31/08/2025
R302705,T1097548,2024-02-26,107851.0,SKU100522,other,243.09,UPI,26/02/2024
R302706,T1103422,,118162.0,SKU100381,damaged,185.8,UPI,2024-03-06
R302707,T1181539,2025-10-16,112348.0,SKU100574,damaged,232.58,card,16/10/2025
R302708,T1130133,2025-12-12,107060.0,SKU100482,other,278.66,cash,12/12/2025
R302709,T1018030,,107790.0,SKU100293,damaged,231.53,cash,09-03-2024 00:00:00
R302710,T10002709,,110356.0,SKU100470,wrong item,222.88,UPI,2025-05-26
R302711,T1120332,2025-06-18,113203.0,SKU100524,other,408.83,UPI,18/06/2025
R302712,T1027694,,119660.0,SKU100508,wrong item,45.1,card,18-07-2025 00:00:00
R302713,T1171945,,106493.0,SKU100529,other,121.13,UPI,04-Jan-2024
R302714,T1006654,,115693.0,SKU100559,damaged,56.25,UPI,2025-07-11
R302715,T1009455,2024-09-04,119977.0,SKU100584,wrong item,260.91,UPI,04/09/2024
R302716,T1092726,,100343.0,SKU100101,damaged,144.41,UPI,07-06-2025 18:03:16
R302717,T1012391,,118018.0,SKU100392,other,32.34,cash,2024/01/07
R302718,T1137500,2024-04-05,117723.0,SKU100092,wrong item,23.5,card,05/04/2024
R302719,T1165852,,116978.0,SKU100354,wrong item,81.75,cash,30-01-2025 00:00:00
R302720,T1106918,,112142.0,SKU100075,damaged,71.99,cash,16-Jun-2025
R302721,T1117816,,104948.0,SKU100435,other,161.78,UPI,24-04-2025 00:00:00
R302722,T1092808,,104517.0,SKU100285,damaged,168.69,card,2024-10-22
R302723,T1107760,,,SKU100460,other,75.48,card,11-Dec-2025
R302724,T1132638,,101326.0,SKU100359,quality,30.5,cash,15-Dec-2025
R302725,T1080755,,117059.0,SKU100301,quality,123.11,cash,21 Aug 2025
R302726,T1026589,,115717.0,SKU100112,other,102.59,UPI,14-02-2024 23:32:21
R302727,T1168594,,103520.0,SKU100414,wrong item,177.4,UPI,2025-06-06
R302728,T10002727,,102017.0,SKU100544,quality,222.55,UPI,2025-09-06
R302729,T1123699,,103446.0,SKU100346,quality,148.94,UPI,01-06-2024 00:00:00
R302730,T1151346,,107549.0,SKU100477,damaged,84.24,cash,01-Dec-2024
R302731,T1105829,,100695.0,SKU100356,quality,33.51,cash,16-10-2024 14:43:35
R302732,T1161446,,102075.0,SKU100022,damaged,227.83,UPI,2024/08/14
R302733,T1119195,2025-04-11,113801.0,SKU100542,damaged,97.47,cash,11/04/2025
